item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,merchant-shipping-group,status,Minimum order quantity,Sell remainder
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Marble Gray",,0212HX7HEAB,amzn.gr.ACS09697PAN-78ybihtdma1p-nHk7-LN,18.89,,12/02/2026 08:58:06 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49DSBNK,,,,,,B0F49DSBNK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Marble Gray",,0320HBU1VY4,amzn.gr.ACS09697PAN-aBUomAzRb-ZC1E2ek-LN,18.89,,20/03/2026 12:51:12 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F49DSBNK,,,,,,B0F49DSBNK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,0929FJ4JRQO,amzn.gr.ACS09699PAN-tepl-lWoMBFdLyKCL-VG,19.54,,29/09/2025 21:44:53 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49R8BF4,,,,,,B0F49R8BF4,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,1014FOH4NBU,amzn.gr.ACS09699PAN-wGL_R4etF9xGrMQhK-LN,20.69,,14/10/2025 23:24:44 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F49R8BF4,,,,,,B0F49R8BF4,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Metal Slate",,0226H1MV5EI,amzn.gr.ACS09700PAN-zTfiD5E1Bg-D-IWqZ-LN,20.69,,27/02/2026 00:32:34 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49H24ZP,,,,,,B0F49H24ZP,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Sage Green",,0130HRUX3CR,amzn.gr.ACS09701PAN-N2BWR2EC1ymjdlJ_k-LN,20.69,,30/01/2026 10:26:22 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F49FY7J1,,,,,,B0F49FY7J1,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Sage Green",,0127HH878GY,amzn.gr.ACS09701PAN-XvE9G452T-RU_IGjv-VG,19.54,,27/01/2026 20:01:46 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49FY7J1,,,,,,B0F49FY7J1,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Sage Green",,0919FONT3RV,amzn.gr.ACS09701PAN-bWJ3CsqZCTOezBadF-LN,20.69,,19/09/2025 08:48:31 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49FY7J1,,,,,,B0F49FY7J1,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Clear White",,0401HJ1DL3A,amzn.gr.ACS09702PAN-NsALNexGQyNSTfgeF-VG,18.69,,01/04/2026 08:08:37 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49GQVQ4,,,,,,B0F49GQVQ4,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,0126HDA0MNG,amzn.gr.ACS09703PAN-ASqNe9Yz7t3qi7qqs-LN,19.79,,26/01/2026 16:04:30 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,1223FFOBLXL,amzn.gr.ACS09703PAN-HEHT3ppNQblKNLNFy-VG,18.69,,23/12/2025 16:38:05 MET,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,1027FT4VVNW,amzn.gr.ACS09703PAN-Nj_RUpVfljd5ykI9I-VG,18.69,,27/10/2025 07:47:49 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,0305HR0YHDZ,amzn.gr.ACS09703PAN-RtQtKxkyGZPPrf-WL-VG,18.69,,05/03/2026 10:08:52 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Zubehör hat eventuell Schönheitsfehler.,2.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,1015FQJ7C3E,amzn.gr.ACS09703PAN-hsVOcl54OHeYU9oK6-VG,18.69,,15/10/2025 13:45:28 MEST,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Artikel trifft neu verpackt ein.,2.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,0311HD7UO7K,amzn.gr.ACS09703PAN-pKjiEpyzXcOJB73fx-LN,19.79,,11/03/2026 09:31:34 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,0103H8FQTPR,amzn.gr.ACS09703PAN-pKjiEpyzXcOJB73fx-VG,18.69,,03/01/2026 08:21:39 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,2.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Frost Black",,1116FSRG5WC,amzn.gr.ACS09703PAN-r5ZUZZ30tCkeEQGNS-VG,18.69,,16/11/2025 11:53:09 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0F49GGWYK,,,,,,B0F49GGWYK,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Neo One",,0309H5ZPIQX,amzn.gr.ACS09704PAN-QO-n9GdPRFiyqvENX-VG,20.39,,09/03/2026 13:40:00 MET,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Artikel trifft neu verpackt ein.,2.0,,,,B0F49FTLRQ,,,,,,B0F49FTLRQ,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Neo One",,0305HRTVV46,amzn.gr.ACS09704PAN-VFUdhiLwdn1DRUubx-VG,20.39,,05/03/2026 13:31:43 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0F49FTLRQ,,,,,,B0F49FTLRQ,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Tough Armor (AI) MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] -Schwarz",,0327HYR4Y5T,amzn.gr.ACS09705PAN-ty1uvVhjTmGq5bUwt-VG,21.24,,27/03/2026 03:20:32 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49G6MNX,,,,,,B0F49G6MNX,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Tough Armor (AI) MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] -Metal Slate",,0310HA4A4EI,amzn.gr.ACS09706PAN--qeR34UBu6HvYeihT-LN,22.49,,10/03/2026 15:43:04 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F499TSM6,,,,,,B0F499TSM6,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Tough Armor (AI) MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] -Metal Slate",,0312HIMNVE8,amzn.gr.ACS09706PAN-T_vfNAobu-iB5s8LL-VG,21.24,,12/03/2026 17:13:27 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt. Zubehör hat eventuell Schönheitsfehler.,2.0,,,,B0F499TSM6,,,,,,B0F499TSM6,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Parallax MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] -Sage Green",,1008F4TRB3C,amzn.gr.ACS09709PAN-jItd6xxNNrJXt13W4-LN,22.49,,08/10/2025 08:25:11 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F498DC4B,,,,,,B0F498DC4B,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Parallax MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] -Midnight Blue",,1223FGJ94EG,amzn.gr.ACS09710PAN-D0uwP1bWQ2kaXFS9A-LN,22.49,,24/12/2025 00:48:31 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49GQVQ3,,,,,,B0F49GQVQ3,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Blueberry Navy",,0125H9PDVOA,amzn.gr.ACS09711PAN-3GrSMoFLb30heSv8Y-VG,21.24,,25/01/2026 12:08:35 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49G9S89,,,,,,B0F49G9S89,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Blueberry Navy",,0205HDD87EF,amzn.gr.ACS09711PAN-KW5igmqA4l7de-YGh-LN,22.49,,06/02/2026 00:45:19 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49G9S89,,,,,,B0F49G9S89,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Blueberry Navy",,0330H9G50I7,amzn.gr.ACS09711PAN-u2KEdmZg5p45wExGn-LN,22.49,,30/03/2026 04:08:37 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,1.0,,,,B0F49G9S89,,,,,,B0F49G9S89,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Papaya Gray",,0324HPWZN9U,amzn.gr.ACS09712PAN-qVB7mBlofi4Z-Mmpj-LN,22.49,,24/03/2026 22:13:06 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49DRBCD,,,,,,B0F49DRBCD,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Black Sesame",,0325HSL3BBO,amzn.gr.ACS09713PAN-E3h2vgj6vOaLL8Tmj-VG,21.24,,25/03/2026 10:45:17 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Zubehör hat eventuell Schönheitsfehler.,2.0,,,,B0F49BMSLX,,,,,,B0F49BMSLX,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Black Sesame",,0227H3NQGHI,amzn.gr.ACS09713PAN-MRl-Jaye7s1fNdJhl-VG,21.24,,27/02/2026 10:48:18 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49BMSLX,,,,,,B0F49BMSLX,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Black Sesame",,0130HSRKPRW,amzn.gr.ACS09713PAN-zSkCNojbwz7sckFCT-LN,22.49,,30/01/2026 13:54:29 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F49BMSLX,,,,,,B0F49BMSLX,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Air Hülle Kompatibel mit Google Pixel 10 und Pixel 10 Pro [Made for Google] -Schwarz,,1204FLPEDJE,amzn.gr.ACS09714PAN-8i6v8T4TvJE-TmRUU-LN,13.49,,04/12/2025 22:57:14 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F49GLLY8,,,,,,B0F49GLLY8,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Air Hülle Kompatibel mit Google Pixel 10 und Pixel 10 Pro [Made for Google] -Schwarz,,0304HO0GBPW,amzn.gr.ACS09714PAN-S4HD8LlDSblwwpK_w-LN,13.49,,04/03/2026 17:02:51 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49GLLY8,,,,,,B0F49GLLY8,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Air Hülle Kompatibel mit Google Pixel 10 und Pixel 10 Pro [Made for Google] -Schwarz,,0929FIIX458,amzn.gr.ACS09714PAN-gpUL_X-be9CSBtxVd-LN,13.49,,29/09/2025 14:00:31 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,1.0,,,,B0F49GLLY8,,,,,,B0F49GLLY8,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Air Hülle Kompatibel mit Google Pixel 10 und Pixel 10 Pro [Made for Google] -Schwarz,,0304HMEIIOI,amzn.gr.ACS09714PAN-ur-KVJt12Ri683Y9K-VG,12.74,,04/03/2026 08:26:18 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49GLLY8,,,,,,B0F49GLLY8,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Ultra Hybrid Hülle Kompatibel mit Google Pixel 10 und Pixel 10 Pro [Made for Google] -Crystal Clear,,1002FSEP1OA,amzn.gr.ACS09715PAN-gBNjt3liPxL43OGF6-VG,14.44,,02/10/2025 21:43:47 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49D7HWT,,,,,,B0F49D7HWT,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Ultra Hybrid Hülle Kompatibel mit Google Pixel 10 und Pixel 10 Pro [Made for Google] -Crystal Clear,,0317H00K9MA,amzn.gr.ACS09715PAN-jXwMmrkgLbaLJXeem-LN,15.29,,17/03/2026 15:42:45 MET,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,1.0,,,,B0F49D7HWT,,,,,,B0F49D7HWT,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Ultra Hybrid Hülle Kompatibel mit Google Pixel 10 und Pixel 10 Pro [Made for Google] -Crystal Clear,,1003FUUMOF2,amzn.gr.ACS09715PAN-yJ5wLTRN6l23qJ9HI-LN,15.29,,04/10/2025 00:16:21 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49D7HWT,,,,,,B0F49D7HWT,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,0905FI15VPN,amzn.gr.ACS09718PAN-6LnIZ2DWBL4j3Lrdz-LN,17.99,,05/09/2025 07:18:55 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F497T8NG,,,,,,B0F497T8NG,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,1008F5609AC,amzn.gr.ACS09718PAN-H2no0L528vw6lBrWD-LN,17.99,,08/10/2025 10:06:51 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,1.0,,,,B0F497T8NG,,,,,,B0F497T8NG,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,0310H7JDES5,amzn.gr.ACS09718PAN-LAvVsKmEAG9p5-1EO-AC,14.99,,10/03/2026 02:06:12 MET,,y,1,,Schönheitsfehler mit mehr als 3 cm Größe an der Unter- oder Rückseite des Artikels. Artikel trifft neu verpackt ein.,4.0,,,,B0F497T8NG,,,,,,B0F497T8NG,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,1009F6VW921,amzn.gr.ACS09718PAN-Phf_T7NFVpebxyfPn-VG,16.99,,09/10/2025 02:36:00 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F497T8NG,,,,,,B0F497T8NG,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,1017FVABDPL,amzn.gr.ACS09718PAN-aFzMyXnBFJxgDPl9n-LN,17.99,,17/10/2025 02:06:28 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F497T8NG,,,,,,B0F497T8NG,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Abyss Green",,1002FSJK3VD,amzn.gr.ACS09719PAN-yD3dcdVS98h8m0ris-LN,18.89,,03/10/2025 00:30:59 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F497YD4D,,,,,,B0F497YD4D,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Marble Gray",,1009F9E95WJ,amzn.gr.ACS09720PAN-OaD4gVdlfo0KHBvQG-VG,17.84,,09/10/2025 15:39:31 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49B4KZF,,,,,,B0F49B4KZF,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Marble Gray",,1023FIB95HN,amzn.gr.ACS09720PAN-hSjZEZULWJeoKqP5--AC,15.74,,24/10/2025 01:59:33 MEST,,y,1,,Schönheitsfehler mit mehr als 3 cm Größe an der Ober- oder Vorderseite oder an den Seiten des Artikels. Artikel trifft neu verpackt ein.,4.0,,,,B0F49B4KZF,,,,,,B0F49B4KZF,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Liquid Air MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Marble Gray",,0130HREJ08O,amzn.gr.ACS09720PAN-iaNpJ4f2aZay2F9g5-LN,18.89,,30/01/2026 09:00:33 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49B4KZF,,,,,,B0F49B4KZF,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Rugged Armor MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,1009F7YS8WY,amzn.gr.ACS09721PAN--HU1hKzvsy6KifAQr-LN,17.09,,09/10/2025 07:58:57 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49CTLQT,,,,,,B0F49CTLQT,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Rugged Armor MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,0322HHEK7SA,amzn.gr.ACS09721PAN-0BMy-OSZn5EZbm7Pf-LN,17.09,,22/03/2026 07:41:22 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0F49CTLQT,,,,,,B0F49CTLQT,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Rugged Armor MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,0318H4PL6SN,amzn.gr.ACS09721PAN-KO4Ngu5XddLMgOD95-VG,16.14,,18/03/2026 21:24:20 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Artikel trifft neu verpackt ein.,2.0,,,,B0F49CTLQT,,,,,,B0F49CTLQT,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Rugged Armor MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,0304HMBV4VS,amzn.gr.ACS09721PAN-cHwVY5Q7GODyimpLN-LN,17.09,,04/03/2026 07:49:32 MET,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,1.0,,,,B0F49CTLQT,,,,,,B0F49CTLQT,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Metal Slate",,0127HFQ3YWQ,amzn.gr.ACS09723PAN-07229iNPpcHqak_UN-LN,20.69,,27/01/2026 10:33:28 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F49DCJRL,,,,,,B0F49DCJRL,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Metal Slate",,1115FQIMJ53,amzn.gr.ACS09723PAN-YLFhzvOfHUSL2UMdM-VG,19.54,,15/11/2025 14:21:41 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0F49DCJRL,,,,,,B0F49DCJRL,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Google Pixel 10 Pro XL, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Sage Green",,0105HFENQQM,amzn.gr.ACS09724PAN-T9HqegM6LMKxIKYgy-LN,20.69,,05/01/2026 15:19:52 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0F499Z35Q,,,,,,B0F499Z35Q,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
